,bedrooms,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,bat_bed,sqft_floors
17490,4,0,0,4,8,1720,740,98042,439950,0.5,1720.0
17491,3,0,0,3,6,1230,0,98001,179900,0.6666666666666666,1230.0
17492,4,0,0,3,8,2360,0,98011,490000,0.5,1180.0
17493,4,0,0,2,7,980,750,98004,425000,0.5,980.0
17494,4,0,0,3,9,2770,0,98045,533300,0.5,1385.0
17495,4,0,0,3,7,1630,140,98118,447500,0.5,815.0
17496,5,0,0,4,8,3030,0,98007,768000,0.6,1515.0
17497,3,0,0,3,7,1320,1060,98178,285000,0.6666666666666666,660.0
17498,3,0,0,4,6,1780,0,98019,336900,0.6666666666666666,1780.0
17499,4,0,0,3,7,1540,0,98034,415000,0.5,770.0
17500,3,0,0,4,8,1580,0,98029,500000,0.6666666666666666,790.0
17501,4,0,0,3,8,3200,0,98042,337000,0.5,1600.0
17502,4,0,0,3,7,2220,0,98059,419950,0.5,1110.0
17503,4,0,0,5,7,1380,860,98133,290000,0.75,690.0
17504,2,0,0,4,7,1040,600,98118,349950,1.0,1040.0
17505,3,0,0,4,7,1170,0,98007,330000,0.6666666666666666,1170.0
17506,4,0,0,4,10,3160,0,98072,965000,0.5,3160.0
17507,3,0,0,3,8,2100,0,98052,515000,0.6666666666666666,1050.0
17508,4,0,0,3,9,2600,0,98059,665000,0.5,1300.0
17509,3,0,0,4,7,1630,0,98198,265000,0.6666666666666666,815.0
17510,3,0,3,3,8,2340,510,98023,545400,0.6666666666666666,2340.0
17511,4,0,0,3,9,2560,0,98092,350000,0.75,1280.0
17512,2,0,0,3,7,840,140,98133,260000,1.0,420.0
17514,3,0,0,3,8,2160,0,98003,355000,0.6666666666666666,1080.0
17515,3,0,0,4,9,2080,950,98119,879000,1.0,1040.0
17516,4,0,3,3,10,2590,970,98052,833000,1.0,1295.0
17517,2,0,0,3,6,760,0,98178,261590,0.5,760.0
17518,3,0,0,3,7,2260,0,98122,512500,1.0,1130.0
17519,2,0,0,5,7,880,680,98199,600000,1.0,880.0
17520,5,0,0,3,7,1340,930,98125,417500,0.6,1340.0
17521,5,0,0,4,8,3480,0,98040,970000,0.6,1740.0
17522,3,0,0,4,7,1900,0,98038,316000,0.6666666666666666,950.0
17523,4,0,0,3,9,1650,700,98031,397500,0.75,1650.0
17525,4,0,0,3,10,3730,0,98075,840000,0.5,1865.0
17526,2,0,3,4,9,1780,0,98001,270000,0.5,1780.0
17527,4,0,0,3,7,1630,0,98038,312900,0.5,815.0
17528,2,0,0,3,6,1130,0,98155,325000,0.5,565.0
17529,3,0,0,3,7,1070,1070,98199,680000,0.6666666666666666,1070.0
17530,4,0,0,3,10,3220,0,98075,763000,0.5,1610.0
17531,1,0,0,5,5,800,0,98038,375000,1.0,400.0
17532,3,0,0,3,7,1690,110,98118,475000,0.6666666666666666,845.0
17533,2,0,0,3,7,809,0,98136,219000,1.0,404.5
17534,3,0,0,3,7,1240,580,98074,415000,0.6666666666666666,1240.0
17535,2,0,0,3,5,580,0,98178,90000,0.5,580.0
17536,2,0,0,3,5,580,0,98178,220000,0.5,580.0
17537,3,0,2,3,8,1520,1380,98116,616000,0.6666666666666666,1520.0
17538,2,0,0,4,6,1140,0,98022,269500,0.5,1140.0
17539,2,0,0,4,6,1060,0,98117,395350,0.5,1060.0
17540,4,0,0,3,7,1260,1060,98040,770000,0.75,1260.0
17541,4,0,0,3,9,3450,0,98072,840000,0.5,1725.0
17542,2,0,0,3,8,1310,450,98126,428950,0.5,1310.0
17543,4,0,0,3,9,3370,0,98052,800000,1.0,1685.0
17544,4,0,0,3,7,1940,0,98177,401000,0.25,970.0
17545,4,0,0,3,7,1600,920,98125,303697,0.5,1600.0
17546,3,0,0,3,7,1360,0,98125,355000,0.3333333333333333,1360.0
17547,2,0,0,3,6,800,0,98117,350000,0.5,800.0
17548,4,0,0,3,10,3010,0,98075,754999,0.5,1505.0
17549,3,0,2,3,9,2340,0,98102,982218,0.6666666666666666,1170.0
17550,3,0,0,3,8,1780,0,98059,406500,0.6666666666666666,1780.0
17552,2,0,0,5,7,860,860,98103,565000,1.0,860.0
17553,2,0,0,3,6,830,0,98118,160000,0.5,830.0
17554,3,0,0,3,6,890,200,98146,220000,0.3333333333333333,890.0
17556,5,0,2,3,9,2950,550,98126,970000,0.6,1475.0
17557,3,0,0,2,5,1080,0,98168,115000,0.3333333333333333,1080.0
17558,3,0,0,2,5,1080,0,98168,124000,0.3333333333333333,1080.0
17559,3,0,0,2,5,1080,0,98168,157000,0.3333333333333333,1080.0
17560,3,0,0,5,6,870,0,98042,183000,0.3333333333333333,870.0
17561,4,0,0,3,9,2830,0,98056,527000,0.5,1415.0
17562,4,0,0,3,8,1880,0,98014,407193,0.5,940.0
17563,4,0,0,3,9,2610,990,98199,970000,0.75,1305.0
17564,4,0,0,3,7,2340,0,98146,535000,0.5,1170.0
17565,3,0,0,3,6,810,1230,98168,245000,0.6666666666666666,810.0
17566,3,0,0,3,7,1310,0,98059,337000,0.6666666666666666,1310.0
17567,3,0,0,3,8,1090,380,98033,630000,0.6666666666666666,1090.0
17568,3,0,0,4,7,1370,0,98003,320000,0.6666666666666666,1370.0
17569,3,0,0,3,6,990,90,98146,228500,0.3333333333333333,495.0
17570,3,0,0,3,7,1990,0,98023,293000,0.6666666666666666,995.0
17571,3,0,0,4,7,1310,0,98008,447000,0.3333333333333333,1310.0
17572,3,0,0,3,7,1130,510,98042,226500,0.6666666666666666,1130.0
17573,3,0,0,4,7,1350,420,98072,436000,0.6666666666666666,1350.0
17574,3,0,0,3,8,2050,0,98072,451000,0.6666666666666666,1025.0
17575,3,0,0,3,5,1170,0,98045,315000,0.3333333333333333,585.0
17576,2,0,0,4,7,1340,0,98125,450000,0.5,1340.0
17577,3,0,0,5,7,1120,1120,98117,635000,0.6666666666666666,1120.0
17578,2,0,0,4,5,880,0,98031,292500,0.5,880.0
17579,3,0,0,3,8,2170,0,98038,329900,0.6666666666666666,1085.0
17580,2,0,0,4,7,1260,0,98115,531000,1.0,630.0
17581,3,0,0,3,7,1380,500,98004,725000,0.6666666666666666,1380.0
17582,3,0,0,5,7,1620,0,98133,355300,0.6666666666666666,1620.0
17583,3,0,0,3,7,1610,0,98003,280000,0.6666666666666666,805.0
17584,4,0,0,4,10,3330,0,98033,1100000,0.75,1665.0
17585,4,0,0,3,9,1370,0,98199,605004,0.5,685.0
17586,2,0,0,3,6,690,0,98118,260000,0.5,690.0
17587,4,0,0,4,7,2570,600,98103,748000,0.5,1285.0
17588,2,0,0,4,7,1010,980,98115,776000,1.0,1010.0
17589,4,0,0,4,6,1080,0,98103,425000,0.25,540.0
17590,4,0,0,3,6,1090,780,98118,230000,0.25,545.0
17591,3,0,0,3,7,1370,300,98155,418000,0.6666666666666666,1370.0
17592,4,0,0,3,9,2800,0,98038,440000,0.5,1400.0
17593,5,0,0,3,9,3460,0,98074,858450,0.6,1730.0
17594,3,0,0,3,7,1930,0,98045,390000,0.6666666666666666,1930.0
17595,4,0,0,3,9,1750,620,98107,957000,0.75,875.0
17596,3,0,0,3,7,1180,0,98115,507000,0.3333333333333333,1180.0
17597,2,0,0,4,7,1320,0,98107,575000,0.5,660.0
17598,3,0,0,4,7,1350,0,98103,700000,0.6666666666666666,675.0
17599,2,0,0,3,7,1068,0,98028,239950,1.0,534.0
17600,3,0,0,4,7,1040,540,98030,253000,0.3333333333333333,1040.0
17601,4,0,0,3,7,1690,0,98199,540000,0.25,845.0
17603,4,0,0,3,10,3960,0,98077,805000,0.5,1980.0
17604,4,0,0,5,9,1870,550,98105,920000,0.75,935.0
17605,3,0,0,3,8,1910,0,98029,496600,0.6666666666666666,955.0
17606,3,0,0,3,8,1130,310,98023,246000,0.6666666666666666,1130.0
17607,5,0,0,3,7,1510,810,98106,350000,0.6,1510.0
17608,3,0,0,3,8,1670,0,98117,585000,0.6666666666666666,835.0
17609,3,0,0,4,7,1390,0,98033,450000,0.6666666666666666,1390.0
17610,3,0,0,3,9,2620,0,98006,746000,0.6666666666666666,1310.0
17611,3,0,0,3,9,3040,0,98056,598555,0.6666666666666666,1520.0
17612,3,1,4,3,9,1560,1430,98198,820000,0.6666666666666666,1560.0
17613,3,0,0,3,7,1210,530,98038,266500,0.6666666666666666,1210.0
17614,2,0,2,2,6,1180,1180,98022,370000,0.5,1180.0
17615,3,0,0,3,7,1650,590,98102,625000,1.0,825.0
17616,4,0,0,4,7,1610,0,98198,243500,0.5,1610.0
17617,2,0,0,3,6,700,0,98103,340000,0.5,700.0
17618,5,0,0,3,8,1670,1060,98155,559950,0.6,1670.0
17619,3,0,0,3,7,1080,700,98003,315000,1.0,1080.0
17620,3,0,0,3,9,3070,0,98053,753000,0.6666666666666666,1535.0
17621,3,0,0,3,8,2060,0,98102,800000,1.0,1030.0
17622,3,0,0,5,7,1360,0,98115,550000,0.6666666666666666,680.0
17623,3,0,0,3,7,1430,0,98033,465000,0.6666666666666666,1430.0
17624,3,0,0,3,7,1840,0,98034,465000,0.6666666666666666,920.0
17625,4,0,0,5,8,2000,0,98006,710000,0.5,1000.0
17626,3,0,0,3,8,1820,0,98074,505000,0.6666666666666666,910.0
17627,3,0,0,3,9,2330,0,98034,690000,0.6666666666666666,1165.0
17628,2,0,0,4,7,1070,0,98031,217500,1.0,1070.0
17629,2,0,0,4,7,930,0,98115,500000,0.5,930.0
17630,2,0,2,4,6,1040,0,98155,325000,1.0,1040.0
17631,4,0,0,3,8,1960,0,98074,500000,0.5,980.0
17632,3,0,3,3,9,2040,930,98024,721500,1.0,1020.0
17633,3,0,0,3,9,2200,0,98199,924000,0.6666666666666666,1100.0
17635,2,0,0,3,8,830,0,98144,345000,1.0,415.0
17636,4,0,0,3,10,3920,0,98065,825000,1.0,1960.0
17637,3,0,0,4,9,1350,1520,98027,560000,0.6666666666666666,1350.0
17638,3,0,0,3,8,1330,1230,98052,599000,0.6666666666666666,1330.0
17639,3,0,0,5,6,1350,0,98166,211000,0.6666666666666666,1350.0
17640,4,0,0,3,8,910,330,98056,425000,0.5,910.0
17641,4,0,2,4,7,1810,1400,98177,750000,0.75,1810.0
17642,3,0,0,3,7,1690,0,98053,479000,0.6666666666666666,845.0
17643,4,0,0,3,9,2550,0,98029,612500,0.5,1275.0
17644,5,0,0,4,7,2690,550,98029,605000,0.4,1345.0
17646,3,0,0,3,7,2160,0,98042,389900,0.6666666666666666,2160.0
17647,4,0,0,3,9,3060,0,98059,710000,0.5,1530.0
17648,3,0,0,4,7,1690,0,98038,295000,0.6666666666666666,845.0
17649,3,0,0,4,7,1520,0,98038,275250,0.6666666666666666,760.0
17650,4,0,0,3,7,2040,0,98038,250000,0.5,1020.0
17651,3,0,0,4,8,2180,180,98177,709000,0.6666666666666666,2180.0
17652,4,0,0,4,7,1360,0,98126,399500,0.5,680.0
17653,3,0,0,4,7,2000,0,98038,225000,0.6666666666666666,1000.0
17654,3,0,0,3,8,1650,0,98075,500000,0.6666666666666666,825.0
17655,3,0,0,3,8,2500,0,98031,364900,1.0,1250.0
17656,3,0,0,3,7,1140,0,98074,356000,0.6666666666666666,1140.0
17657,3,0,0,3,9,2140,0,98106,616750,0.6666666666666666,1070.0
17658,3,0,2,3,8,2870,0,98008,755000,1.0,1435.0
17659,2,0,0,5,6,830,0,98155,327500,0.5,830.0
17660,3,0,0,3,8,1960,0,98074,605000,0.6666666666666666,980.0
17661,4,0,0,3,6,1130,0,98042,179950,0.5,1130.0
17662,5,0,0,3,11,3630,0,98058,633000,0.6,1815.0
17663,4,0,0,5,7,1764,0,98058,349950,0.5,1764.0
17664,3,0,0,4,8,1650,1120,98199,1080000,1.0,1650.0
17665,3,0,0,3,9,2650,0,98001,425000,0.6666666666666666,1325.0
17666,3,0,0,5,9,2370,130,98122,990000,1.0,1185.0
17667,3,0,3,4,7,2710,0,98166,410000,0.3333333333333333,1355.0
17668,3,0,0,4,8,2490,0,98006,590000,0.6666666666666666,1245.0
17669,3,0,0,3,7,1500,0,98003,242000,0.6666666666666666,1500.0
17670,3,0,0,5,5,580,580,98075,775000,0.6666666666666666,580.0
17671,4,0,2,5,8,1440,440,98146,680000,0.5,1440.0
17672,3,0,0,3,7,1340,0,98002,217000,0.6666666666666666,670.0
17673,3,0,0,3,8,1960,0,98059,395000,0.6666666666666666,980.0
17674,3,0,0,4,8,1500,530,98059,572500,0.6666666666666666,1500.0
17675,5,0,0,3,7,1440,760,98125,559900,0.6,1440.0
17676,3,0,0,5,9,1840,700,98117,845000,0.6666666666666666,920.0
17677,3,0,0,3,8,1520,0,98023,241000,0.6666666666666666,1520.0
17679,3,0,0,3,7,1340,0,98144,475000,0.6666666666666666,670.0
17680,2,0,0,3,7,1400,0,98103,575000,1.0,700.0
17681,4,0,0,4,8,1680,1350,98042,455000,0.75,1680.0
17682,3,0,0,3,10,3200,0,98077,839000,0.6666666666666666,3200.0
17683,4,0,0,4,7,1030,550,98007,475000,0.5,1030.0
17684,2,0,0,4,7,1060,1060,98118,600000,0.5,1060.0
17685,2,0,0,4,7,1040,600,98199,515000,0.5,1040.0
17686,3,0,0,3,8,1520,370,98034,425000,0.6666666666666666,1520.0
17687,4,0,0,4,7,1710,0,98122,565000,0.5,855.0
17688,2,0,0,3,6,1140,0,98033,498000,1.0,1140.0
17689,4,0,0,5,8,1800,920,98115,739000,0.75,900.0
17690,2,0,0,4,7,950,700,98108,355000,1.0,950.0
17691,3,0,0,4,8,1330,460,98023,263000,0.6666666666666666,1330.0
17692,4,0,0,3,7,1680,0,98125,375000,0.5,840.0
17693,3,0,0,4,7,1250,950,98056,322000,0.6666666666666666,1250.0
17694,2,0,0,3,6,830,0,98103,325000,0.5,830.0
17695,2,0,0,3,7,770,0,98136,290000,0.5,770.0
17696,4,0,0,3,10,3280,0,98074,809950,0.5,1640.0
17697,3,0,2,4,8,1220,860,98122,969500,1.0,610.0
17698,4,0,0,4,9,2790,0,98077,665000,0.5,1395.0
17699,5,0,0,3,11,4150,0,98003,635000,0.8,2075.0
17700,3,0,0,3,7,1780,0,98038,272450,0.6666666666666666,890.0
17701,4,0,0,4,7,1460,0,98008,427000,0.5,1460.0
17702,3,0,0,3,8,1410,0,98056,261500,0.3333333333333333,1410.0
17703,4,0,0,4,8,1300,870,98006,488800,0.5,1300.0
17704,2,0,0,3,6,690,0,98136,340000,0.5,690.0
17705,4,0,0,3,8,3000,0,98042,398950,0.75,1500.0
17706,3,0,0,5,6,870,0,98042,217000,0.3333333333333333,870.0
17707,4,0,0,4,9,1910,1260,98072,799000,0.5,1910.0
17708,4,0,0,4,6,770,770,98023,160000,0.25,770.0
17709,3,0,0,3,7,1270,0,98052,447000,0.3333333333333333,1270.0
17710,3,0,0,3,8,1480,710,98136,765000,0.6666666666666666,1480.0
17712,4,0,0,3,9,2480,310,98058,445000,0.5,1240.0
17713,3,0,0,3,8,1170,340,98118,310000,0.3333333333333333,1170.0
17714,2,0,3,4,7,990,810,98056,380000,1.0,990.0
17715,4,0,0,3,7,1510,900,98108,325000,0.25,1510.0
17716,4,0,0,4,8,1480,770,98058,345000,0.75,1480.0
17717,3,0,0,3,6,950,0,98106,300000,0.3333333333333333,475.0
17718,4,0,0,3,8,1710,1150,98077,530000,0.5,1710.0
17719,4,0,0,3,8,1710,1150,98077,583500,0.5,1710.0
17720,2,0,0,4,7,1130,430,98155,410000,0.5,1130.0
17721,2,0,0,3,7,970,970,98117,535000,1.0,970.0
17723,4,0,0,3,7,2040,0,98148,345000,0.5,1020.0
17724,5,0,0,4,7,1700,0,98033,539000,0.2,850.0
17725,4,0,0,5,8,1920,1780,98006,590000,0.5,1920.0
17726,2,0,0,4,8,1050,0,98198,187000,1.0,1050.0
17727,3,0,0,4,7,1690,0,98059,270000,0.6666666666666666,1690.0
17728,2,0,0,4,7,1120,0,98115,546000,0.5,1120.0
17729,3,0,0,3,10,1090,400,98199,520000,0.6666666666666666,545.0
17730,5,0,0,4,7,1390,830,98144,515000,0.4,695.0
17731,3,0,0,4,8,1880,280,98105,990000,0.6666666666666666,940.0
17732,2,0,0,3,7,870,0,98106,382000,0.5,870.0
17734,4,0,2,3,8,2470,900,98126,900000,1.0,1235.0
17735,3,0,1,4,7,2310,1060,98136,675000,1.0,1155.0
17736,2,0,0,4,7,880,0,98107,460000,0.5,880.0
17737,2,0,0,4,5,940,0,98198,234000,0.5,940.0
17738,3,0,0,3,7,1340,0,98034,399000,0.3333333333333333,1340.0
17739,3,0,0,4,7,1440,0,98042,253500,0.6666666666666666,1440.0
17740,3,0,0,4,7,1750,0,98033,475000,0.6666666666666666,1750.0
17741,5,0,0,3,8,2910,1080,98118,740000,0.8,1455.0
17742,3,0,0,3,8,2860,0,98199,799000,0.6666666666666666,1430.0
17743,4,0,0,3,8,1940,0,98058,390000,0.5,970.0
17744,2,0,0,5,7,1400,0,98155,421000,1.0,1400.0
17745,3,0,0,4,7,1770,0,98042,296500,0.6666666666666666,885.0
17746,4,0,0,4,8,1710,0,98112,895000,0.5,855.0
17747,4,0,0,3,8,2810,0,98092,386000,0.5,1405.0
17748,3,0,0,4,8,1580,0,98155,424000,0.3333333333333333,1580.0
17749,3,0,0,3,7,1580,0,98117,749000,0.3333333333333333,790.0
17750,3,0,0,3,7,1440,0,98115,523000,0.3333333333333333,720.0
17751,4,0,0,3,10,2420,0,98003,389000,0.5,1210.0
17752,4,0,0,5,7,1930,0,98198,270000,0.5,1930.0
17753,3,0,0,5,7,1190,0,98059,275000,0.3333333333333333,1190.0
17754,4,0,2,3,7,1310,930,98001,287500,0.5,1310.0
17755,2,0,0,3,7,2550,0,98092,345000,1.0,1275.0
17756,2,0,0,3,6,920,0,98103,427000,0.5,920.0
17757,4,0,0,4,7,1000,520,98006,508450,0.5,1000.0
17758,3,0,0,4,7,1460,0,98103,705000,0.6666666666666666,730.0
17759,1,0,0,5,9,1450,450,98027,550000,2.0,725.0
17760,3,0,0,3,8,2500,0,98065,539900,0.6666666666666666,1250.0
17761,2,0,0,3,5,720,0,98027,330000,0.5,720.0
17762,2,0,0,3,7,850,290,98115,455000,0.5,850.0
17763,4,0,0,3,10,3530,0,98023,510000,1.0,1765.0
17764,3,0,0,3,6,1220,0,98059,315000,0.6666666666666666,1220.0
17765,3,0,0,4,7,1320,0,98002,206000,0.3333333333333333,1320.0
17766,4,0,0,4,8,1370,800,98052,592500,0.75,1370.0
17767,3,0,0,4,8,2020,0,98033,744000,0.6666666666666666,1010.0
17768,3,0,0,3,8,1990,0,98042,334500,0.6666666666666666,995.0
17769,4,0,0,4,7,1480,1180,98112,886000,0.5,740.0
17770,4,0,0,4,8,1780,580,98052,600000,0.5,1780.0
17771,3,0,2,3,9,2740,0,98045,850000,0.6666666666666666,2740.0
17772,3,0,0,4,7,1000,360,98116,550000,0.6666666666666666,1000.0
17773,2,0,0,5,6,1230,0,98022,184900,0.5,1230.0
17774,3,0,0,4,7,1260,0,98148,245000,0.6666666666666666,1260.0
17775,2,0,0,3,7,1040,0,98112,370000,0.5,1040.0
17776,4,0,0,3,8,1670,1030,98011,480000,0.5,1670.0
17777,3,0,0,4,7,1800,0,98103,579000,0.6666666666666666,900.0
17778,3,0,0,3,7,1080,510,98133,339275,0.6666666666666666,1080.0
17779,3,0,2,4,7,1140,220,98022,425000,1.0,1140.0
17780,3,0,0,3,7,1370,0,98168,170000,0.6666666666666666,1370.0
17781,4,0,0,3,10,3320,0,98006,950000,0.5,1660.0
17782,4,0,0,4,8,1690,1290,98006,623000,0.5,1690.0
17783,3,0,0,3,8,1350,0,98117,477000,0.6666666666666666,450.0
17784,3,0,0,4,7,1160,0,98077,330000,0.3333333333333333,1160.0
17785,3,0,0,4,8,1480,0,98122,600000,0.6666666666666666,740.0
17786,3,0,3,4,7,820,820,98144,570000,0.6666666666666666,820.0
17787,4,0,0,3,8,2680,0,98065,515000,0.5,1340.0
17788,4,0,0,3,7,1540,900,98115,805000,0.5,1540.0
17789,4,0,0,3,9,2920,0,98038,555000,0.5,1460.0
17790,3,0,0,4,7,1780,0,98030,245000,0.6666666666666666,890.0
17791,4,0,0,3,8,1820,350,98027,638150,0.5,1820.0
17793,4,0,0,3,7,1260,800,98042,269950,0.5,1260.0
17794,3,0,0,5,6,1050,0,98042,195000,0.6666666666666666,1050.0
17795,2,0,0,3,6,790,0,98178,159100,0.5,790.0
17796,3,0,0,3,6,1010,0,98033,550000,0.3333333333333333,1010.0
17797,2,0,0,4,6,1040,0,98118,299000,0.5,1040.0
17799,2,0,0,3,6,900,0,98055,249500,0.5,900.0
17800,4,0,0,3,7,1470,0,98112,700000,0.25,735.0
17801,4,0,0,5,5,1080,0,98030,275000,0.25,540.0
17802,3,0,0,3,7,1480,960,98028,565000,0.6666666666666666,1480.0
17803,4,0,0,4,7,1320,1200,98133,425000,0.5,1320.0
17804,4,0,0,3,7,880,880,98119,620047,0.5,880.0
17805,3,0,0,3,8,1220,600,98075,480000,0.6666666666666666,1220.0
17806,3,0,0,3,8,1220,600,98075,515000,0.6666666666666666,1220.0
17807,4,0,0,3,8,3040,0,98092,420000,0.5,1520.0
17808,5,0,0,4,8,1890,1600,98006,610000,0.6,1890.0
17809,4,0,0,4,8,1440,1000,98177,849000,0.5,1440.0
17810,3,0,0,3,8,2280,0,98125,718000,0.6666666666666666,1140.0
17811,3,0,0,4,9,1560,420,98023,295000,0.6666666666666666,1560.0
17812,5,0,0,5,7,1180,1180,98107,871000,0.4,1180.0
17813,3,0,2,3,8,2390,1500,98178,430000,1.3333333333333333,2390.0
17814,4,0,0,4,7,1190,1110,98028,440000,0.5,1190.0
17815,2,0,0,3,7,910,0,98115,405000,0.5,910.0
17816,3,0,0,3,7,1140,0,98045,340000,0.6666666666666666,1140.0
17817,4,0,0,3,9,2390,0,98074,675000,0.5,1195.0
17818,3,0,2,3,7,1150,0,98126,480000,0.3333333333333333,1150.0
17819,5,0,0,4,7,1270,1060,98133,362500,0.4,1270.0
17820,3,0,0,4,9,2420,0,98007,752888,0.6666666666666666,1210.0
17821,4,0,0,5,6,580,380,98118,255000,0.5,580.0
17822,1,0,0,4,6,1010,0,98019,283700,2.0,1010.0
17823,4,0,0,3,8,2370,0,98030,335000,0.5,1185.0
17824,3,0,0,3,8,1580,1300,98168,285000,0.6666666666666666,1580.0
17825,4,0,0,3,8,2400,0,98148,278000,0.5,1200.0
17826,5,0,0,3,8,3670,0,98052,731000,0.4,1835.0
17827,3,0,0,3,7,840,300,98045,335000,0.6666666666666666,840.0
17828,3,0,0,3,7,1410,0,98019,334200,0.6666666666666666,1410.0
17829,6,0,0,4,7,1530,0,98115,642000,0.1666666666666666,765.0
17830,4,0,0,4,7,1460,260,98144,540000,0.5,730.0
17831,3,0,2,4,6,1620,0,98022,299000,0.6666666666666666,1620.0
17832,3,0,0,3,7,970,600,98116,560000,0.6666666666666666,970.0
17833,5,0,0,4,7,1990,0,98107,852000,0.6,995.0
17834,2,0,2,3,7,930,0,98126,306000,0.5,930.0
17835,3,0,0,4,7,1210,340,98034,440000,0.6666666666666666,1210.0
17836,4,0,0,3,7,1650,0,98008,517000,0.25,1650.0
17837,2,0,2,3,7,800,0,98115,379000,0.5,800.0
17838,2,0,0,4,6,930,0,98027,360000,0.5,930.0
17839,4,0,0,4,7,1760,790,98115,645000,0.5,880.0
17840,2,0,0,5,5,720,0,98056,217000,0.5,720.0
17841,2,0,0,3,6,620,0,98126,255000,0.5,620.0
17842,3,0,0,3,10,2360,0,98029,625000,0.6666666666666666,1180.0
17843,3,0,0,4,8,1460,300,98136,680000,0.6666666666666666,1460.0
17844,3,0,0,4,7,1080,1020,98155,440000,0.6666666666666666,1080.0
17845,5,0,0,3,9,2480,0,98074,615000,0.4,1240.0
17846,3,0,0,3,6,1040,0,98146,239000,0.3333333333333333,520.0
17847,3,0,0,4,7,1656,0,98070,462500,0.6666666666666666,1656.0
17848,4,0,0,5,7,1790,300,98115,619400,0.5,895.0
17849,6,1,4,3,7,2520,0,98146,975000,0.5,1260.0
17850,2,0,0,3,6,700,0,98136,330000,0.5,700.0
17851,4,0,0,3,11,4030,0,98077,985000,0.75,2015.0
17852,2,0,0,3,6,760,0,98103,430000,0.5,760.0
17854,3,0,0,5,7,1720,120,98033,778000,0.6666666666666666,860.0
17855,3,0,0,4,7,1090,0,98042,219000,0.6666666666666666,1090.0
17857,4,0,0,4,9,1460,440,98040,715000,0.5,1460.0
17858,4,0,0,4,10,2790,0,98040,950000,0.5,1395.0
17859,2,0,2,4,8,1020,260,98115,425000,0.5,1020.0
17860,3,0,0,3,7,1510,0,98003,239000,0.3333333333333333,1510.0
17861,1,0,0,3,6,920,0,98011,310000,1.0,460.0
17862,2,0,0,3,7,700,0,98115,400000,0.5,700.0
17863,2,0,1,5,7,1280,700,98070,428000,1.0,640.0
17864,3,0,0,3,8,1440,0,98117,600000,0.3333333333333333,720.0
17865,4,0,0,4,9,2740,0,98042,415000,1.0,1370.0
17866,2,0,0,3,7,1400,0,98133,401000,0.5,1400.0
17867,3,0,0,3,7,1370,900,98168,292000,0.6666666666666666,1370.0
17868,3,0,0,3,7,1310,0,98166,291750,0.6666666666666666,1310.0
17869,3,0,0,4,8,1680,0,98023,227000,0.6666666666666666,1680.0
17870,3,0,0,3,9,2260,0,98005,675000,0.6666666666666666,2260.0
17871,3,0,0,3,8,1050,300,98144,397500,0.6666666666666666,525.0
17872,2,0,0,3,7,1820,0,98168,206000,1.0,910.0
17874,4,0,0,5,7,2140,0,98010,360000,0.5,2140.0
17875,4,0,0,3,8,2430,0,98059,427500,0.5,1215.0
17876,2,0,0,3,6,940,0,98146,115000,0.5,940.0
17877,3,0,0,4,7,1140,930,98117,559000,0.6666666666666666,1140.0
17878,4,0,0,3,7,1510,0,98103,420000,0.25,755.0
17879,4,0,0,3,8,1890,660,98072,550000,0.5,1890.0
17880,2,0,0,3,7,700,0,98133,282150,0.5,700.0
17881,3,0,0,3,6,1150,0,98118,260000,0.3333333333333333,1150.0
17882,3,0,0,3,7,2340,0,98065,428000,0.6666666666666666,1170.0
17883,3,0,0,3,7,1510,0,98133,319950,1.0,503.3333333333333
17885,2,0,0,4,7,1050,100,98115,552000,0.5,1050.0
17886,4,0,0,5,7,1470,720,98115,637000,0.75,735.0
17887,4,0,0,2,7,1480,500,98023,213000,0.5,1480.0
17888,3,0,0,4,6,960,0,98166,215000,0.3333333333333333,960.0
17889,3,0,2,3,8,1380,800,98199,590000,0.6666666666666666,1380.0
17890,4,0,0,3,8,2560,0,98038,390000,0.5,1280.0
17891,4,0,2,4,7,1540,730,98198,287000,0.5,1540.0
17892,5,0,0,3,7,3550,0,98033,580000,0.6,1775.0
17893,3,0,0,3,8,1330,0,98029,424000,0.6666666666666666,1330.0
17894,4,0,0,3,8,2110,0,98029,610000,0.5,1055.0
17896,4,0,0,3,7,860,690,98107,623500,0.75,860.0
17897,2,0,1,3,6,570,0,98070,260000,0.5,570.0
17898,3,0,0,3,9,2030,0,98112,906000,0.6666666666666666,676.6666666666666
17899,3,0,0,3,7,1500,0,98019,330000,0.6666666666666666,1500.0
17900,2,0,0,3,6,920,0,98106,275000,0.5,920.0
17901,3,0,0,3,7,1040,430,98155,290000,0.3333333333333333,1040.0
17902,2,0,0,3,7,1150,0,98103,599950,0.5,1150.0
17903,4,0,0,3,11,4180,0,98038,550000,0.75,2090.0
17904,3,0,0,3,7,1690,0,98055,289000,0.6666666666666666,1690.0
17905,4,0,0,5,8,1240,910,98056,411000,0.75,1240.0
17906,3,0,2,3,10,1730,600,98144,826000,1.0,1730.0
17907,4,0,2,4,7,2350,330,98056,400000,0.5,1175.0
17908,3,0,0,3,8,1320,420,98106,342000,0.6666666666666666,660.0
17909,2,0,1,3,7,1080,240,98199,475000,1.0,1080.0
